bu_sk,item_sk,local_date,outlier_flags,available_stock,reserved_stock,allocated_stock,blocked_stock,demand_stock,acceptable_stock,avoidable_stock,avoidable_reason_ifk,acceptable_stock_goal,avoidable_stock_goal,warehouse_unprotected,warehouse_protected,warehouse_total,warehouse_unprotected_demand_stock,warehouse_protected_demand_stock,shelf_stock,osa_want_stock_flag,available_stock_at_opening,blocked_stock_at_opening,stock_on_hand_at_opening,osa_want_stock_quantity,osa_have_stock_flag,osa_need_stock_flag,osa_missed_sales_quantity,,
8,23,45437,"{""flag_stock"": false}",80,17,7,7,49,59.4,20.6,3,64.1,19.2,194,155,349,27.8,10,20,1,88,7,119,51,0,1,1,,
8,23,45438,"{""flag_stock"": false}",79,18,3,3,49,54.2,24.8,2,55.5,22.5,197,154,351,34.3,6.5,18,1,80,1,102,36,0,1,1,,
8,23,45439,"{""flag_stock"": true}",9,15,7,7,34,5.2,3.8,1,5.6,3.7,195,150,345,18.9,6.9,15,1,79,8,109,43,1,0,0,,
8,23,45440,"{""flag_stock"": false}",21,24,7,6,27,15.1,5.9,2,16.5,5.9,170,153,323,10,5.7,16,1,9,4,44,24,0,1,1,,
8,23,45441,"{""flag_stock"": false}",25,18,1,5,40,18.6,6.4,2,18.7,6.1,160,153,313,24.5,5.7,23,1,21,8,48,38,0,1,1,,
8,23,45442,"{""flag_stock"": false}",20,17,2,4,31,14.8,5.2,2,15.9,5.2,152,151,303,11.8,3.3,22,1,25,3,47,30,1,0,0,,
8,23,45443,"{""flag_stock"": false}",25,16,5,4,40,18.3,6.7,5,18.3,6.1,163,151,314,23.3,4.3,26,1,20,3,44,39,0,1,1,,
8,23,45444,"{""flag_stock"": false}",29,13,7,3,49,16.8,12.2,3,17.5,11.9,163,144,307,27.3,11,16,1,25,3,48,46,1,0,0,,
8,23,45445,"{""flag_stock"": true}",23,23,1,3,49,15,8,3,16.2,7.9,163,140,303,29,10,22,1,29,2,55,54,0,1,1,,
8,23,45446,"{""flag_stock"": false}",31,13,6,5,32,20,11,1,20,10.4,168,142,310,14.5,4.4,17,1,23,3,45,36,1,0,0,,
8,23,45447,"{""flag_stock"": false}",29,8,10,4,40,16.2,12.8,2,16.7,12.4,159,148,307,22,7.3,14,1,31,4,53,45,1,0,0,,
8,23,45448,"{""flag_stock"": false}",36,17,9,7,41,23.4,12.6,3,24.4,12.2,148,154,302,17.9,6.3,26,1,29,6,61,38,0,1,1,,
8,23,45449,"{""flag_stock"": false}",36,16,9,8,34,21.1,14.9,5,23,13.8,163,156,319,21.3,3.5,30,1,36,9,70,33,0,1,1,,
8,23,45450,"{""flag_stock"": true}",4,18,5,5,34,2.4,1.6,5,2.5,1.6,168,161,329,20.7,6.6,19,1,36,6,65,31,0,1,1,,
8,23,45451,"{""flag_stock"": true}",0,11,3,6,49,0,0,3,0,0,176,165,341,33.9,7,17,1,4,7,25,50,0,1,1,,
8,23,45452,"{""flag_stock"": true}",0,27,6,7,49,0,0,1,0,0,183,167,350,34.6,9.7,13,1,0,8,41,41,1,0,0,,
8,23,45453,"{""flag_stock"": true}",0,17,6,8,40,0,0,3,0,0,185,163,348,29.4,7,18,1,0,7,30,34,1,0,0,,
8,23,45454,"{""flag_stock"": true}",0,15,5,6,35,0,0,4,0,0,200,154,354,21.6,9.3,19,1,0,5,25,36,0,1,1,,
8,23,45455,"{""flag_stock"": true}",10,7,9,4,36,6.7,3.3,2,6.9,3.1,203,156,359,19.2,3.7,19,1,0,5,21,33,1,0,0,,
8,23,45456,"{""flag_stock"": false}",22,20,4,4,26,12.2,9.8,2,13.3,9.4,202,157,359,17.2,8.2,17,1,10,5,39,18,0,1,1,,
8,23,45457,"{""flag_stock"": false}",18,15,2,3,35,13.3,4.7,4,14.3,4.6,210,160,370,20.8,4.5,14,1,22,3,42,34,0,1,1,,
8,23,45458,"{""flag_stock"": false}",26,7,0,9,49,14.3,11.7,1,14.6,11.6,206,154,360,28.5,8.2,20,1,18,8,33,46,1,0,0,,
8,23,45459,"{""flag_stock"": true}",4,16,0,5,49,2.6,1.4,5,2.6,1.3,201,153,354,29.3,10.5,23,1,26,6,48,50,1,0,0,,
8,23,45460,"{""flag_stock"": true}",0,13,0,3,35,0,0,5,0,0,210,147,357,18.1,6.9,16,1,4,3,20,32,0,1,1,,
8,23,45461,"{""flag_stock"": true}",7,19,3,7,37,4.4,2.6,5,4.8,2.4,204,153,357,23.1,6.3,19,1,0,6,28,41,0,1,1,,
8,23,45462,"{""flag_stock"": true}",1,20,13,5,36,0.6,0.4,3,0.6,0.4,215,153,368,18.8,7,18,1,7,6,46,28,0,1,1,,
8,23,45463,"{""flag_stock"": true}",1,15,7,5,34,0.6,0.4,1,0.6,0.4,217,154,371,19.4,4.2,32,1,1,6,29,35,0,1,1,,
8,23,45464,"{""flag_stock"": true}",3,11,6,7,36,1.9,1.1,3,2,1.1,207,139,346,20.8,3.5,30,1,1,9,27,32,0,1,1,,
8,23,45465,"{""flag_stock"": true}",7,21,4,4,49,4,3,4,4.2,2.9,209,137,346,31.2,14.2,12,1,3,4,32,51,1,0,0,,
8,23,45466,"{""flag_stock"": true}",15,13,1,4,48,8.6,6.4,1,9.5,6.2,210,135,345,29.1,9.7,13,1,7,3,24,53,1,0,0,,
8,23,45467,"{""flag_stock"": true}",4,13,5,3,29,2.4,1.6,4,2.5,1.6,217,137,354,18.7,10.8,17,1,15,2,35,20,0,1,1,,
8,23,45468,"{""flag_stock"": true}",2,16,5,6,33,1.2,0.8,2,1.3,0.8,228,136,364,24.3,9.2,23,1,4,5,30,31,1,0,0,,
8,23,45469,"{""flag_stock"": true}",10,12,5,2,41,6.1,3.9,1,6.5,3.8,226,135,361,16.9,8.7,20,1,2,2,21,36,0,1,1,,
8,23,45470,"{""flag_stock"": true}",9,13,8,9,33,6.6,2.4,5,6.6,2.2,213,136,349,19,0.9,19,1,10,9,40,34,0,1,1,,
8,23,45471,"{""flag_stock"": true}",5,11,2,5,26,2.8,2.2,3,3,2.1,208,134,342,13.7,5.5,14,1,9,6,28,25,0,1,1,,
8,23,45472,"{""flag_stock"": true}",6,16,3,3,45,3.4,2.6,1,3.6,2.6,209,131,340,23.2,5.9,25,1,5,2,26,49,1,0,0,,
8,23,45473,"{""flag_stock"": true}",14,18,3,7,49,8.3,5.7,2,8.5,5.6,210,133,343,30.1,9.6,17,1,6,7,34,57,1,0,0,,
8,23,45474,"{""flag_stock"": false}",21,18,2,7,39,11.9,9.1,4,12.8,8.6,196,140,336,18.2,6,22,1,14,6,40,30,1,0,0,,
8,23,45475,"{""flag_stock"": false}",19,1,4,7,28,13.6,5.4,3,14.3,5.1,203,132,335,15.5,3.4,22,1,21,7,33,30,0,1,1,,
8,23,45476,"{""flag_stock"": false}",31,12,4,5,29,17.9,13.1,2,18.7,12.3,207,138,345,18,7,21,1,19,5,40,30,1,0,0,,
8,23,45477,"{""flag_stock"": false}",32,14,7,1,34,18.6,13.4,4,20,12.8,217,135,352,15.7,5.4,15,1,31,2,54,27,0,1,1,,
8,23,45478,"{""flag_stock"": false}",39,19,9,9,37,28.8,10.2,2,30.1,10.1,212,140,352,23.9,4.1,27,1,32,9,69,38,0,1,1,,
8,23,45479,"{""flag_stock"": false}",37,11,11,3,49,27.5,9.5,1,29.3,8.9,217,137,354,33.9,10.9,18,1,39,4,65,42,0,1,1,,
8,23,45480,"{""flag_stock"": false}",44,7,8,4,49,32.6,11.4,3,32.9,10.6,210,135,345,34.7,10.9,21,1,37,4,56,59,1,0,0,,
8,23,45481,"{""flag_stock"": true}",4,23,5,7,30,2.4,1.6,1,2.4,1.5,197,136,333,19.1,2.3,24,1,44,7,79,33,0,1,1,,
8,23,45482,"{""flag_stock"": true}",7,10,0,7,37,4.2,2.8,2,4.5,2.8,193,141,334,24.2,8.4,21,1,4,6,20,47,1,0,0,,
8,23,45483,"{""flag_stock"": true}",17,15,6,3,35,12.2,4.8,3,12.6,4.7,186,145,331,25.9,5.7,21,1,7,1,29,36,0,1,1,,
8,23,45484,"{""flag_stock"": true}",18,15,0,3,39,11.2,6.8,4,11.7,6.7,175,137,312,18.4,4.6,19,1,17,4,36,40,1,0,0,,
8,23,45485,"{""flag_stock"": true}",15,7,0,5,40,10,5,1,10.5,4.7,181,144,325,17.3,5.3,20,1,18,6,31,44,0,1,1,,
8,23,45486,"{""flag_stock"": false}",26,9,2,5,49,19.3,6.7,5,19.5,6.3,177,142,319,34.9,8.5,24,1,15,5,31,57,0,1,1,,
8,23,45487,"{""flag_stock"": false}",30,17,8,4,49,19.4,10.6,5,20.9,10,188,147,335,31.9,6.1,27,1,26,2,53,49,1,0,0,,
8,23,45488,"{""flag_stock"": false}",28,15,4,2,37,17.5,10.5,5,18.4,10.2,169,147,316,22,6.7,13,1,30,3,52,28,0,1,1,,
8,23,45489,"{""flag_stock"": false}",23,16,2,2,42,14.6,8.4,3,15.4,8.2,175,150,325,20.3,8.1,21,1,28,1,47,41,1,0,0,,
8,23,45490,"{""flag_stock"": false}",20,19,10,4,32,13.6,6.4,1,14.2,6,189,152,341,16.7,3.1,24,1,23,3,55,36,1,0,0,,
8,23,45491,"{""flag_stock"": true}",13,23,6,4,34,7.2,5.8,5,7.2,5.3,199,164,363,19.5,7.8,19,1,20,3,52,34,0,1,1,,
8,23,45492,"{""flag_stock"": false}",18,6,5,4,33,10.9,7.1,1,11.9,6.6,196,165,361,17,4,17,1,13,3,27,35,1,0,0,,
8,23,45493,"{""flag_stock"": false}",26,15,7,4,49,19.3,6.7,1,19.6,6.2,206,171,377,29.2,8.8,22,1,18,4,44,59,0,1,1,,
8,23,45494,"{""flag_stock"": false}",32,12,2,6,44,21.4,10.6,3,23.3,10,195,178,373,23.5,8.3,12,1,26,5,45,35,0,1,1,,
8,23,45495,"{""flag_stock"": false}",27,22,3,7,35,17.6,9.4,5,18.9,9.3,205,168,373,20.8,5.9,21,1,32,5,62,38,0,1,1,,
8,23,45496,"{""flag_stock"": false}",27,15,11,4,38,15.3,11.7,1,16.7,11.3,205,172,377,20.7,3.2,20,1,27,4,57,38,1,0,0,,
8,23,45497,"{""flag_stock"": false}",36,9,3,6,39,26.4,9.6,1,27.1,9.5,207,176,383,13,5.8,25,1,27,5,44,34,0,1,1,,
8,23,45498,"{""flag_stock"": false}",35,15,6,5,33,22.9,12.1,1,23.1,11.1,206,178,384,16.6,8.9,23,1,36,4,61,27,1,0,0,,
8,23,45499,"{""flag_stock"": true}",5,20,2,4,34,2.8,2.2,1,3.1,2.1,196,182,378,14.6,6.8,21,1,35,5,62,33,0,1,1,,
8,23,45500,"{""flag_stock"": true}",13,20,8,6,49,9.3,3.7,1,9.7,3.6,202,181,383,37.9,7.2,17,1,5,6,39,53,0,1,1,,
8,23,45501,"{""flag_stock"": true}",12,21,2,4,49,7.8,4.2,3,8.3,3.9,199,185,384,39.2,9.6,17,1,13,6,42,50,0,1,1,,
8,23,45502,"{""flag_stock"": true}",2,17,8,6,39,1.1,0.9,3,1.2,0.9,204,187,391,22.5,7.7,14,1,12,8,45,50,0,1,1,,
8,23,45503,"{""flag_stock"": false}",21,16,5,7,36,13.7,7.3,3,13.9,6.8,204,189,393,16.5,5.2,10,1,2,7,30,31,1,0,0,,
8,23,45504,"{""flag_stock"": true}",18,21,8,2,37,10.3,7.7,4,10.5,7.1,213,187,400,18,8.4,20,1,21,2,52,31,0,1,1,,
8,23,45505,"{""flag_stock"": false}",24,18,4,3,25,14.2,9.8,1,14.6,9.6,221,183,404,13,2.8,20,1,18,2,42,27,0,1,1,,
8,23,45506,"{""flag_stock"": false}",17,18,9,3,25,11.2,5.8,2,11.4,5.8,223,183,406,17.9,2.3,20,1,24,4,55,24,0,1,1,,
8,23,45507,"{""flag_stock"": false}",25,17,4,6,49,17.5,7.5,1,18.4,7.2,223,181,404,32.3,12,26,1,17,7,45,51,0,1,1,,
8,23,45508,"{""flag_stock"": false}",27,21,7,3,49,16.1,10.9,5,16.7,10.3,228,183,411,29,9.1,17,1,25,4,57,46,1,0,0,,
8,23,45509,"{""flag_stock"": false}",17,16,5,6,30,11.9,5.1,1,12.6,5.1,232,187,419,17.6,4.9,21,1,27,5,53,33,1,0,0,,
8,23,45510,"{""flag_stock"": true}",15,14,4,5,31,10.8,4.2,2,10.9,4.2,221,193,414,17.4,3.9,17,1,17,4,39,30,0,1,1,,
8,23,45511,"{""flag_stock"": false}",14,18,6,4,27,10.1,3.9,5,11.1,3.9,203,192,395,15.3,6.2,21,1,15,5,44,19,0,1,1,,
8,23,45512,"{""flag_stock"": false}",18,22,5,4,18,10.8,7.2,3,11.6,6.9,211,192,403,10.7,4.5,15,1,14,2,43,13,1,0,0,,
8,23,45513,"{""flag_stock"": true}",19,20,4,5,40,11.5,7.5,2,11.9,7,196,199,395,17.2,3.6,19,1,18,6,48,39,0,1,1,,
8,23,45514,"{""flag_stock"": false}",20,10,13,9,39,12.1,7.9,2,13,7.7,191,199,390,19.7,5.3,32,1,19,9,51,36,0,1,1,,
8,23,45515,"{""flag_stock"": true}",9,16,3,2,48,5.4,3.6,2,5.9,3.5,185,197,382,20.5,9.5,21,1,20,2,41,51,0,1,1,,
8,23,45516,"{""flag_stock"": true}",6,14,8,4,28,3.9,2.1,5,4,2.1,191,196,387,11.6,2.9,22,1,9,4,35,33,1,0,0,,
8,23,45517,"{""flag_stock"": true}",0,12,0,5,32,0,0,5,0,0,191,198,389,16.3,2.3,13,1,6,7,25,26,0,1,1,,
8,23,45518,"{""flag_stock"": true}",0,13,1,2,31,0,0,1,0,0,185,199,384,16.2,4,21,1,0,2,16,22,0,1,1,,
8,23,45519,"{""flag_stock"": true}",0,21,5,4,25,0,0,3,0,0,173,199,372,12.1,6.3,18,1,0,4,30,12,0,1,1,,
8,23,45520,"{""flag_stock"": true}",0,18,0,4,35,0,0,2,0,0,177,191,368,19.3,6.7,17,1,0,4,22,30,0,1,1,,
8,23,45521,"{""flag_stock"": true}",7,18,9,5,47,5.1,1.9,5,5.3,1.7,186,191,377,23.4,8.2,23,1,0,3,30,41,0,1,1,,
8,23,45522,"{""flag_stock"": true}",9,24,6,6,39,6.6,2.4,2,7.1,2.2,184,188,372,29.4,5.3,18,1,7,7,44,44,0,1,1,,
8,23,45523,"{""flag_stock"": true}",13,14,12,5,35,9.5,3.5,1,10.3,3.3,174,193,367,16.3,5.1,22,1,9,6,41,41,0,1,1,,
8,23,45524,"{""flag_stock"": false}",21,17,4,3,28,14.8,6.2,2,16.2,6,172,193,365,18,4,18,1,13,4,38,27,0,1,1,,
8,23,45525,"{""flag_stock"": false}",23,17,5,5,25,15.8,7.2,3,17,6.7,172,199,371,13.7,3.6,16,1,21,5,48,18,0,1,1,,
8,23,45526,"{""flag_stock"": false}",22,21,3,4,33,15.2,6.8,2,15.9,6.5,170,199,369,24,8.7,9,1,23,4,51,39,0,1,1,,
8,23,45527,"{""flag_stock"": false}",27,22,9,3,28,16.6,10.4,2,16.8,10.4,173,189,362,12.6,3.1,24,1,22,4,57,28,0,1,1,,
8,23,45528,"{""flag_stock"": false}",32,11,5,3,49,22.5,9.5,2,22.8,9.4,168,188,356,20.3,7.7,20,1,27,3,46,51,1,0,0,,
8,23,45529,"{""flag_stock"": true}",4,19,5,3,49,2.3,1.7,3,2.5,1.7,186,191,377,28.7,10.4,9,1,32,3,59,54,0,1,1,,
8,23,45530,"{""flag_stock"": true}",8,16,6,4,27,5.8,2.2,3,6.3,2.1,179,189,368,21.9,3.5,20,1,4,3,29,18,0,1,1,,
8,23,45531,"{""flag_stock"": true}",10,16,4,3,26,6.6,3.4,3,6.6,3.3,185,199,384,14.5,6.5,17,1,8,3,31,24,0,1,1,,
8,23,45532,"{""flag_stock"": true}",5,26,1,3,31,3.6,1.4,5,3.8,1.3,190,197,387,17.5,4.6,21,1,10,2,39,35,0,1,1,,
8,23,45533,"{""flag_stock"": true}",0,15,9,3,23,0,0,5,0,0,200,194,394,9.5,1.2,17,1,5,4,33,21,0,1,1,,
8,23,45534,"{""flag_stock"": true}",0,11,10,6,36,0,0,4,0,0,201,193,394,16.3,3.1,24,1,0,6,27,38,0,1,1,,
8,23,45535,"{""flag_stock"": true}",0,25,5,8,49,0,0,3,0,0,200,185,385,24.4,9.8,18,1,0,7,37,49,0,1,1,,
8,23,45536,"{""flag_stock"": true}",3,18,0,5,49,1.9,1.1,1,1.9,1,186,189,375,26.5,6.8,21,1,0,6,24,48,1,0,0,,
8,23,45537,"{""flag_stock"": true}",1,17,7,5,27,0.6,0.4,1,0.6,0.4,202,191,393,21,5,27,1,3,4,31,29,0,1,1,,
8,23,45538,"{""flag_stock"": true}",0,15,7,7,36,0,0,2,0,0,208,179,387,23.5,6.8,15,1,1,5,28,32,1,0,0,,
8,23,45539,"{""flag_stock"": true}",0,18,3,7,45,0,0,2,0,0,204,179,383,18.9,8.9,25,1,0,8,29,38,0,1,1,,
8,23,45540,"{""flag_stock"": true}",5,15,7,5,32,3.3,1.7,2,3.4,1.6,201,175,376,19.8,7.7,25,1,0,5,27,23,0,1,1,,
8,23,45541,"{""flag_stock"": true}",4,18,7,8,37,2.5,1.5,3,2.7,1.4,195,178,373,15.7,5,19,1,5,6,36,34,1,0,0,,
8,23,45542,"{""flag_stock"": true}",14,19,5,7,49,8.6,5.4,4,9.3,5.1,196,176,372,31.5,13.1,16,1,4,6,34,47,1,0,0,,
8,23,45543,"{""flag_stock"": true}",19,16,9,6,49,10.9,8.1,1,10.9,8,194,181,375,26.6,11,26,1,14,6,45,47,0,1,1,,
8,23,45544,"{""flag_stock"": false}",31,15,2,5,33,19.4,11.6,3,20.4,11,194,177,371,15.4,7.7,18,1,19,5,41,35,0,1,1,,
8,23,45545,"{""flag_stock"": false}",32,9,1,9,36,23.1,8.9,3,24,8.7,203,173,376,21.4,6.2,17,1,31,9,50,30,0,1,1,,
8,23,45546,"{""flag_stock"": false}",39,17,6,3,40,28.7,10.3,5,31.1,10.1,189,170,359,24.5,7.6,26,1,32,2,57,41,0,1,1,,
8,23,45547,"{""flag_stock"": false}",49,19,5,4,39,30.2,18.8,4,30.5,17.5,194,175,369,17.8,4.5,23,1,39,4,67,35,1,0,0,,
8,23,45548,"{""flag_stock"": false}",47,20,0,3,40,26.6,20.4,1,27.3,19.2,205,165,370,18.1,5.2,20,1,49,1,70,36,0,1,1,,
8,23,45549,"{""flag_stock"": false}",46,11,0,5,49,26.4,19.6,4,27.4,18.7,199,162,361,34.3,9.6,25,1,47,4,62,51,0,1,1,,
8,23,45550,"{""flag_stock"": false}",58,15,4,6,49,41.9,16.1,1,42.1,15.9,209,157,366,31.4,7.4,16,1,46,7,72,50,0,1,1,,
8,23,45551,"{""flag_stock"": false}",75,10,7,7,30,50.1,24.9,5,51.4,22.8,209,162,371,19.4,6.1,21,1,58,6,81,24,0,1,1,,
8,23,45552,"{""flag_stock"": false}",71,16,3,4,33,47.2,23.8,4,51.4,21.6,206,166,372,19.1,7.7,27,1,75,3,97,30,1,0,0,,
8,23,45553,"{""flag_stock"": false}",72,17,3,8,33,51.5,20.5,3,55.7,19.4,208,167,375,17.9,4.3,18,1,71,7,98,46,1,0,0,,
8,23,45554,"{""flag_stock"": false}",81,16,3,6,40,51.9,29.1,5,55,27,213,164,377,22.4,5,16,1,72,8,99,36,0,1,1,,
8,23,45555,"{""flag_stock"": false}",82,11,7,7,34,51.2,30.8,1,53.4,29.3,214,173,387,15.4,6.7,15,1,81,9,108,34,0,1,1,,
8,23,45556,"{""flag_stock"": false}",86,21,2,6,49,48.7,37.3,1,52.7,37.1,222,176,398,31.9,6.3,13,1,82,7,112,53,1,0,0,,
8,23,45557,"{""flag_stock"": false}",89,15,6,8,49,55.6,33.4,4,55.6,32.6,218,177,395,36.3,15,23,1,86,9,116,45,1,0,0,,
8,23,45558,"{""flag_stock"": false}",98,17,5,4,32,71.6,26.4,1,71.7,24.2,216,171,387,20.9,8.3,9,1,89,5,116,40,1,0,0,,
8,23,45559,"{""flag_stock"": false}",108,13,5,4,33,77.1,30.9,4,79.6,29.7,221,170,391,15.8,5.7,17,1,98,5,121,33,0,1,1,,
8,23,45560,"{""flag_stock"": false}",108,26,7,3,31,76.8,31.2,4,83.7,28.3,215,167,382,19.6,5.3,27,1,108,4,145,31,0,1,1,,
8,23,45561,"{""flag_stock"": false}",101,14,5,6,47,72.3,28.7,1,76.2,28.4,226,159,385,21.6,8.3,30,1,108,6,133,38,0,1,1,,
8,23,45562,"{""flag_stock"": false}",99,13,3,5,27,55.8,43.2,2,57.4,41.7,224,159,383,19.5,3.1,27,1,101,7,124,30,0,1,1,,
8,23,45563,"{""flag_stock"": false}",99,17,3,9,46,57.2,41.8,3,59.2,39,220,159,379,28.9,11.3,25,1,99,8,127,35,0,1,1,,
8,23,45564,"{""flag_stock"": false}",101,24,7,6,49,56.2,44.8,3,59.6,44.6,213,163,376,30.7,11.1,5,1,99,7,137,54,1,0,0,,
8,23,45565,"{""flag_stock"": false}",100,15,2,8,41,63.9,36.1,1,66.6,34.8,202,164,366,16.5,4.3,20,1,101,9,127,39,0,1,1,,
8,23,45566,"{""flag_stock"": false}",109,11,8,5,40,66.9,42.1,3,68.2,38,196,178,374,20.7,7.3,11,1,100,4,123,47,1,0,0,,
8,23,45567,"{""flag_stock"": false}",107,14,7,4,49,72.5,34.5,2,73,31.2,200,172,372,29.1,11.5,22,1,109,3,133,61,0,1,1,,
8,23,45568,"{""flag_stock"": false}",105,10,8,2,48,69.7,35.3,5,70.6,32.2,199,173,372,30.4,9.9,22,1,107,3,128,46,0,1,1,,
8,23,45569,"{""flag_stock"": false}",111,16,8,7,49,80.3,30.7,1,82.6,28.4,180,165,345,24.9,7.4,24,1,105,6,135,52,0,1,1,,
8,23,45570,"{""flag_stock"": false}",124,20,5,7,49,73.8,50.2,5,80.1,47,183,166,349,53.5,12.6,25,1,111,5,141,37,0,1,1,,
8,23,45571,"{""flag_stock"": false}",108,18,5,5,49,80.1,27.9,2,84.1,26.8,177,163,340,46.2,13.7,24,1,124,6,153,47,1,0,0,,
8,23,45572,"{""flag_stock"": false}",111,16,5,3,41,80.7,30.3,2,83.3,29.9,172,166,338,22.4,2.6,9,1,108,4,133,35,1,0,0,,
8,23,45573,"{""flag_stock"": false}",103,18,3,9,49,56.7,46.3,2,60.8,46.1,175,161,336,31.7,10.9,24,1,111,7,139,50,1,0,0,,
8,23,45574,"{""flag_stock"": false}",99,14,4,5,47,60.2,38.8,2,64.1,35,172,170,342,26.5,9.4,29,1,103,6,127,44,0,1,1,,
8,23,45575,"{""flag_stock"": false}",93,16,6,2,42,69.1,23.9,4,70.4,23.3,173,168,341,21,6.7,21,1,99,3,124,45,0,1,1,,
8,23,45576,"{""flag_stock"": false}",91,21,10,4,49,65.7,25.3,2,66.6,25.3,170,172,342,24.4,11,6,1,93,5,129,43,1,0,0,,
8,23,45577,"{""flag_stock"": false}",91,19,4,4,49,50.3,40.7,5,52.5,37.9,166,174,340,43,12.7,15,1,91,4,118,47,1,0,0,,
8,23,45578,"{""flag_stock"": false}",98,14,8,3,49,55.1,42.9,1,58.8,41.2,171,176,347,47.1,12.3,25,1,91,3,116,63,0,1,1,,
8,23,45579,"{""flag_stock"": false}",102,17,6,5,49,64.6,37.4,5,64.8,36.4,176,177,353,31.5,9.2,28,1,98,6,127,35,1,0,0,,
8,23,45580,"{""flag_stock"": false}",107,14,6,6,49,72.4,34.6,1,78,33.4,180,177,357,35.7,9.2,20,1,102,7,129,51,1,0,0,,
8,23,45581,"{""flag_stock"": false}",120,17,0,7,42,83.4,36.6,3,91.3,33.7,177,179,356,30.6,7.5,25,1,107,7,131,42,1,0,0,,
8,23,45582,"{""flag_stock"": false}",111,18,3,3,48,65.1,45.9,5,65.5,43.4,187,173,360,26.3,5.7,19,1,120,3,144,45,0,1,1,,
8,23,45583,"{""flag_stock"": false}",115,21,8,5,49,71.6,43.4,4,76.5,42.4,188,170,358,30.7,10,15,1,111,4,144,45,0,1,1,,
8,23,45584,"{""flag_stock"": false}",117,13,0,4,49,72.6,44.4,2,78.4,44.1,176,174,350,39.4,14.2,20,1,115,4,132,50,0,1,1,,
8,23,45585,"{""flag_stock"": false}",119,19,10,5,49,79.3,39.7,4,84.9,37.7,170,187,357,48.9,13.5,13,1,117,4,150,51,0,1,1,,
8,23,45586,"{""flag_stock"": false}",124,15,1,5,36,76.3,47.7,5,82.8,46.9,180,180,360,25.4,3.1,19,1,119,6,141,39,1,0,0,,
8,23,45587,"{""flag_stock"": false}",119,14,7,3,48,81.9,37.1,1,86.9,35,171,182,353,29.8,9.5,10,1,124,4,149,56,0,1,1,,
8,23,45588,"{""flag_stock"": false}",139,16,3,6,49,101.7,37.3,3,110.4,33.7,163,183,346,28.4,7.1,19,1,119,6,144,53,0,1,1,,
8,23,45589,"{""flag_stock"": false}",155,18,3,8,43,106.4,48.6,5,106.9,46.5,165,181,346,23.8,4.8,20,1,139,9,169,43,0,1,1,,
8,23,45590,"{""flag_stock"": false}",172,20,11,7,49,119,53,1,121.1,52.4,172,189,361,26.9,8.8,14,1,155,8,194,47,1,0,0,,
8,23,45591,"{""flag_stock"": false}",177,19,6,4,49,110.4,66.6,2,119.6,63.2,174,198,372,48.1,14.4,27,1,172,6,203,48,0,1,1,,
8,23,45592,"{""flag_stock"": false}",198,14,6,5,49,130.4,67.6,4,133.4,64.7,166,199,365,45.5,16.2,20,1,177,5,202,55,0,1,1,,
8,23,45593,"{""flag_stock"": true}",20,22,8,5,45,11.1,8.9,5,11.9,8.2,147,199,346,22.5,5,22,1,198,5,233,48,0,1,1,,
8,23,45594,"{""flag_stock"": false}",27,15,0,8,36,18,9,4,18.3,8.8,144,199,343,26.5,6.6,25,1,20,8,43,42,1,0,0,,
8,23,45595,"{""flag_stock"": false}",26,14,6,1,49,19.4,6.6,1,19.8,6.2,137,195,332,30.5,10.9,18,1,27,0,47,46,0,1,1,,
8,23,45596,"{""flag_stock"": false}",28,24,7,4,49,19.5,8.5,5,20.5,8.4,142,195,337,28.5,9.8,20,1,26,7,64,45,1,0,0,,
8,23,45597,"{""flag_stock"": true}",22,18,5,6,49,15.9,6.1,4,15.9,5.5,123,199,322,30.1,6.5,23,1,28,6,57,53,0,1,1,,
8,23,45598,"{""flag_stock"": false}",38,16,6,7,49,21.3,16.7,1,22.3,15.4,131,199,330,37.7,13.4,19,1,22,8,52,47,1,0,0,,
8,23,45599,"{""flag_stock"": false}",33,14,3,3,49,23.7,9.3,5,24.9,8.8,129,199,328,37.3,12.9,21,1,38,1,56,51,0,1,1,,
8,23,45600,"{""flag_stock"": false}",44,11,4,5,49,32.9,11.1,2,36,10.4,128,194,322,35.9,11.6,19,1,33,6,54,55,1,0,0,,
8,23,45601,"{""flag_stock"": false}",48,17,3,8,49,31.6,16.4,1,34,15.9,143,199,342,30.2,11.8,32,1,44,8,72,50,0,1,1,,
8,23,45602,"{""flag_stock"": false}",48,17,3,7,49,32.3,15.7,3,33.8,14.9,141,199,340,25.7,7.6,21,1,48,8,76,49,0,1,1,,
8,23,45603,"{""flag_stock"": true}",5,14,3,6,44,3.7,1.3,5,4,1.3,141,197,338,30,8.9,27,1,48,6,71,55,1,0,0,,
8,23,45604,"{""flag_stock"": true}",10,23,5,9,49,7.2,2.8,3,7.9,2.7,153,199,352,27.3,5.9,19,1,5,9,42,47,0,1,1,,
8,23,45605,"{""flag_stock"": true}",19,17,7,6,49,10.9,8.1,4,11.8,7.5,149,199,348,35.6,11.1,25,1,10,4,38,51,1,0,0,,
8,23,45606,"{""flag_stock"": false}",28,16,5,4,49,16,12,4,17,11.8,150,199,349,38.3,8.6,22,1,19,3,43,49,0,1,1,,
