local_forecast_date,bu_sk,item_sk,base_demand_forecast_units,demand_forecast_units,demand_forecast_net_deviation_quantity,demand_forecast_accuracy_score_ifk,demand_forecast_is_accurate_flag,operational_forecast_units,operational_forecast_net_deviation_quantity,operational_forecast_accuracy_score_ifk,operational_forecast_is_accurate_flag,operational_orderable_forecast_units,operational_carry_away_forecast_units,calculated_override,country_activity,days_last_change_country_activity
45561,7,6,6.22,6.15,6.15,3,False,6.12,6.12,3,False,5.29,0.68,1.59,1.0176,4
45562,7,6,7.69,7.86,6.86,3,False,8.09,7.09,3,False,6.95,1.08,1.56,0.7064,18
45563,7,6,14.41,15.36,15.36,2,False,15.08,15.08,2,False,13.85,1.88,3.95,0.8353,10
45564,7,6,11.63,12.87,0.87,5,True,13.71,1.71,5,True,12.09,0.94,3.97,1.2816,13
45565,7,6,6.56,7.27,6.27,3,False,7.83,6.83,3,False,6.81,0.42,4.68,1.1461,14
45566,7,6,7.95,8.49,8.49,3,False,9.14,9.14,3,False,7.88,0.97,3.88,0.9151,7
45567,7,6,6.31,7.1,6.1,3,False,7.23,6.23,3,False,6.71,1.06,3.35,1.2537,10
45568,7,6,8.36,9.37,8.37,3,False,10.55,9.55,3,False,9.14,0.53,4.69,0.9968,22
45569,7,6,5.79,6.2,-2.8,4,True,6.18,-2.82,4,True,5.82,0.36,1.33,1.1261,0
45570,7,6,13.65,15.93,-6.07,4,True,17.76,-4.24,4,True,15.17,2.59,4.87,0.8034,17
45571,7,6,11.64,12.64,-16.36,3,False,12.88,-16.12,3,False,11.15,1.56,3.39,0.8848,29
45572,7,6,8.79,9.24,3.24,4,True,9.35,3.35,4,True,8.49,0.79,0.67,0.8679,14
45573,7,6,8.88,9.69,9.69,3,False,10.59,10.59,2,False,9.29,0.89,0.81,0.9862,10
45574,7,6,7.38,8.59,0.59,5,True,9.43,1.43,5,True,8.21,0.57,1.66,1.0219,25
45575,7,6,7.08,7.42,-11.58,2,False,7.68,-11.32,3,False,7.24,0.57,3.82,0.9093,25
45576,7,6,9.15,10.26,-2.74,4,True,11.2,-1.8,5,True,9.92,0.65,4.33,0.9092,22
45577,7,6,15.39,17.03,5.03,3,False,18.29,6.29,3,False,16.55,2.61,3.5,0.7272,11
45578,7,6,14.07,14.86,-17.14,3,False,15.34,-16.66,3,False,14.56,1.64,1.4,0.9166,28
45579,7,6,8.48,9.26,6.26,3,False,10.05,7.05,3,False,9.14,0.83,1.37,1.2164,23
45580,7,6,8.31,8.57,3.57,4,True,9.54,4.54,4,True,8.33,0.77,1.02,1.1433,11
45581,7,6,6.91,6.89,2.89,4,True,6.76,2.76,4,True,5.88,0.44,0.9,1.2794,14
45582,7,6,9.54,10.8,5.8,3,False,11,6,3,False,9.69,1.13,4.92,1.2261,0
45583,7,6,7.37,7.95,3.95,4,True,8.75,4.75,4,True,7.81,0.73,4.24,0.7878,16
45584,7,6,12.6,13.59,4.59,4,True,14.9,5.9,3,False,12.93,0.95,1.47,0.7309,29
45585,7,6,18.31,19.62,-27.38,3,False,20.41,-26.59,3,False,18.65,1.88,2.95,0.8745,26
45586,7,6,9.64,11.02,11.02,2,False,11.3,11.3,2,False,10.42,1.04,1.57,0.883,28
45587,7,6,7.47,7.73,7.73,3,False,7.16,7.16,3,False,6.54,0.96,2.13,1.1952,2
45588,7,6,7.49,7.99,6.99,3,False,7.89,6.89,3,False,7.39,0.78,4.52,0.7208,3
45589,7,6,8.15,9.09,-6.91,3,False,10.25,-5.75,3,False,9.3,0.87,2.89,0.9993,22
45590,7,6,8.75,9,6,3,False,9.13,6.13,3,False,8.29,1.09,4.66,1.0195,14
45591,7,6,16.56,18.25,-6.75,4,True,19.49,-5.51,4,True,17.49,2.51,4.06,1.0289,24
45592,7,6,16.57,18.13,18.13,2,False,19.68,19.68,2,False,17.06,1.31,2.18,0.8448,26
45593,7,6,8.51,9.18,9.18,3,False,9.38,9.38,3,False,8.35,0.79,0.3,1.286,9
45594,7,6,8.21,8.88,7.88,3,False,10.11,9.11,3,False,8.61,0.67,0.47,0.9215,13
45595,7,6,10.84,11.71,11.71,2,False,12.39,12.39,2,False,11.6,1.03,0.7,0.9419,1
45596,7,6,8.64,9.74,-1.26,5,True,10.5,-0.5,5,True,9.63,1.32,3.95,1.0618,11
45597,7,6,10.77,11.23,11.23,2,False,11.87,11.87,2,False,10.94,1.52,4.2,1.1299,6
45598,7,6,19.72,21.48,14.48,2,False,23.69,16.69,2,False,22.43,2.75,1.32,1.0196,10
45599,7,6,21.26,22.11,22.11,1,False,21.3,21.3,1,False,18.08,1.52,2.18,0.8206,19
45600,7,6,10.61,11.43,-0.57,5,True,10.35,-1.65,5,True,9.06,1.11,1.59,0.9199,21
45601,7,6,8.72,8.86,8.86,3,False,8.62,8.62,3,False,7.59,1.08,0.33,1.2681,16
45602,7,6,10.3,10.91,10.91,2,False,10.49,10.49,2,False,8.93,0.64,1.41,1.1783,29
45603,7,6,10.4,11.23,11.23,2,False,11.02,11.02,2,False,9.56,1.2,3.8,0.9551,26
45604,7,6,12.26,12.69,-2.31,4,True,13.31,-1.69,5,True,11.75,1.35,1.6,0.9137,7
45605,7,6,16.88,18.16,16.16,2,False,18.4,16.4,2,False,15.77,2.13,0.88,0.7758,15
45606,7,6,20.71,21.75,14.75,2,False,21.23,14.23,2,False,19.41,2.62,1.96,1.0615,15
45607,7,6,9.33,10.05,-5.95,3,False,10.76,-5.24,4,True,10.09,1.43,1.77,0.8481,15
45608,7,6,11.16,11.24,-8.76,3,False,11.53,-8.47,3,False,10.41,1.39,4.92,0.9135,18
45609,7,6,8.73,8.55,3.55,4,True,8.05,3.05,4,True,6.88,1.01,3.8,1.0101,20
45610,7,6,10.5,11.1,4.1,4,True,11.27,4.27,4,True,10.28,0.8,3.12,1.2732,19
45611,7,6,10.86,10.5,7.5,3,False,10.97,7.97,3,False,10.14,1.58,0.35,1.2387,28
45612,7,6,18.8,20.5,9.5,3,False,21.21,10.21,2,False,19.89,2.63,0.27,0.785,1
45613,7,6,21.35,22.96,11.96,2,False,24.75,13.75,2,False,21.05,3.22,0.65,0.9452,6
45614,7,6,12.58,13.23,7.23,3,False,12.61,6.61,3,False,11.87,1.05,2.44,1.039,0
45615,7,6,10.47,11.25,3.25,4,True,12.15,4.15,4,True,10.68,1.3,1.76,1.0398,1
45616,7,6,11.31,11.68,11.68,2,False,12.43,12.43,2,False,11.25,1.38,4.51,1.2533,17
45617,7,6,12.01,12.74,1.74,5,True,12.32,1.32,5,True,10.83,1.67,0.59,0.8723,0
45618,7,6,8.7,9.19,1.19,5,True,9.06,1.06,5,True,7.86,1.29,2.51,1.0071,18
45619,7,6,18.4,20.15,-4.85,4,True,21.52,-3.48,5,True,19.31,1.17,1.84,1.01,4
45620,7,6,17.58,19.27,14.27,2,False,21.02,16.02,2,False,18.95,1.14,3.26,1.1421,7
45621,7,6,10.09,10.75,2.75,4,True,10.91,2.91,4,True,9.9,0.76,1.59,1.2138,4
45622,7,6,11.04,11.83,3.83,4,True,11.73,3.73,4,True,10.61,0.97,2.19,1.179,20
45623,7,6,10.2,10.75,7.75,3,False,10.72,7.72,3,False,9.48,1.25,4.17,1.2476,4
45624,7,6,8.82,9.57,9.57,3,False,9.19,9.19,3,False,8.41,1.33,4.93,0.9049,5
45625,7,6,12.05,13.07,13.07,2,False,13.21,13.21,2,False,11.72,1.73,0.85,1.2192,26
45626,7,6,21.11,22.96,-32.04,3,False,23.17,-31.83,3,False,21.75,3.29,0.62,0.741,6
45627,7,6,20.63,21.69,21.69,1,False,22.83,22.83,1,False,21.69,2.74,2.66,1.2789,7
45628,7,6,8.36,9.3,9.3,3,False,10.06,10.06,2,False,8.77,1.28,3.85,1.0965,18
45629,7,6,11.2,12.23,-3.77,4,True,12.2,-3.8,4,True,10.92,1.52,4.93,0.774,13
45630,7,6,11.17,11.43,3.43,4,True,11.69,3.69,4,True,11.01,1.4,3.97,1.1696,11
45631,7,6,11.33,11.78,11.78,2,False,12.17,12.17,2,False,11.46,1.57,4.79,0.8255,4
45632,7,6,9.3,9.61,9.61,3,False,10.23,10.23,2,False,9.71,0.95,4.42,1.0173,19
45633,7,6,22.24,24.98,22.98,1,False,26.71,24.71,1,False,24.21,2.55,0.01,1.2801,22
45634,7,6,18.7,20.4,6.4,3,False,21.69,7.69,3,False,18.87,2.06,0.36,1.0014,29
45635,7,6,10.16,10.59,-5.41,4,True,9.89,-6.11,3,False,9.13,0.65,4.46,1.0061,6
45636,7,6,8.85,9.81,9.81,3,False,9.75,9.75,3,False,8.58,0.72,4.88,1.0557,7
45637,7,6,11.37,12.56,10.56,2,False,12.79,10.79,2,False,10.95,1.6,3.61,1.2427,10
45638,7,6,11.69,12.75,-10.25,3,False,12.67,-10.33,3,False,11.13,1.23,4.95,0.7654,1
45639,7,6,12.13,13.2,13.2,2,False,13.75,13.75,2,False,12.47,0.73,0.97,0.9044,24
45640,7,6,18.43,21.05,-5.95,4,True,20.81,-6.19,4,True,18.86,1.69,4.4,1.1757,17
45641,7,6,22.72,24.78,13.78,2,False,26.06,15.06,2,False,24.69,2.53,1.52,1.0428,23
45642,7,6,10.98,11.79,-3.21,4,True,11.66,-3.34,4,True,9.93,1.46,4.05,1.1704,12
45643,7,6,10.08,11.23,-3.77,4,True,10.79,-4.21,4,True,9.88,0.68,0.3,0.8249,8
45644,7,6,8.51,8.57,3.57,4,True,8.39,3.39,4,True,7.32,0.59,1.95,1.1282,12
45645,7,6,12.41,13.83,13.83,2,False,13.31,13.31,2,False,11.48,1.97,0.6,1.2797,4
45646,7,6,12.72,13.69,8.69,3,False,14.12,9.12,3,False,12.01,1.03,0.42,0.8203,14
45647,7,6,20.13,22.57,-11.43,4,True,22.88,-11.12,4,True,19.75,3.2,1.03,1.0845,26
45648,7,6,20.61,21.17,-5.83,4,True,22.79,-4.21,4,True,19.55,2.67,3.69,0.9712,11
45649,7,6,9.8,10.7,8.7,3,False,11.05,9.05,3,False,9.9,1.15,4.22,1.2467,2
45650,7,6,10.83,11.48,9.48,3,False,13.18,11.18,2,False,11.4,1.1,4.6,0.9598,18
45651,7,6,9.6,10.46,0.46,5,True,11.48,1.48,5,True,9.82,0.61,1.66,1.1695,7
45652,7,6,10.36,10.75,3.75,4,True,11.48,4.48,4,True,10.11,1.66,0.31,1.174,16
45653,7,6,10.58,10.8,10.8,2,False,10.08,10.08,2,False,9.51,1.37,1.24,0.8999,4
45654,7,6,15.78,16.25,-11.75,3,False,17.24,-10.76,3,False,16.19,2.2,3.81,1.0937,29
45655,7,6,17.89,17.79,1.79,5,True,17.66,1.66,5,True,15.12,1.37,0.87,0.79,29
45656,7,6,11.1,12.07,1.07,5,True,13.67,2.67,4,True,12.83,0.81,3.06,0.8033,21
45292,7,7,6.75,7.38,2.38,4,True,7.46,2.46,4,True,6.78,0.58,2.71,0.9255,8
45293,7,7,7.89,8.23,8.23,3,False,8.61,8.61,3,False,7.96,1.03,2.6,1.2704,10
45294,7,7,8.52,8.95,-0.05,5,True,9.07,0.07,5,True,8.3,1.21,3.81,1.0689,12
45295,7,7,6.64,7.06,-2.94,4,True,6.8,-3.2,4,True,5.81,0.66,2.63,1.2515,6
45296,7,7,7.89,8.15,8.15,3,False,8.44,8.44,3,False,7.52,1.11,1.6,1.2477,1
45297,7,7,13.58,14.13,12.13,2,False,14.25,12.25,2,False,12.72,2.12,0.24,0.756,25
45298,7,7,17.9,19.19,12.19,2,False,19.23,12.23,2,False,17.71,1.54,4.35,1.2992,20
45299,7,7,7.76,8.68,3.68,4,True,9,4,4,True,7.75,0.52,1.05,1.1393,8
45300,7,7,9.64,10.09,1.09,5,True,10.43,1.43,5,True,9.49,1.24,2.4,0.9264,28
45301,7,7,6.74,6.71,-2.29,4,True,6.95,-2.05,4,True,6.59,0.39,0.93,0.9808,12
45302,7,7,6.5,6.85,6.85,3,False,6.68,6.68,3,False,6.26,0.48,3.14,1.0184,1
45303,7,7,6.22,7.07,-1.93,5,True,7.93,-1.07,5,True,7.51,0.5,0.97,0.9682,29
45304,7,7,13.94,14.81,-6.19,4,True,13.89,-7.11,4,True,13,0.79,4.34,0.7055,1
45305,7,7,16.44,16.64,9.64,3,False,18.54,11.54,2,False,16.27,2.13,2.91,0.8194,4
45306,7,7,7.13,7.02,7.02,3,False,7.93,7.93,3,False,6.87,0.75,2.91,1.2301,10
45307,7,7,8.97,9.62,-7.38,3,False,10.52,-6.48,3,False,9.31,0.79,1.78,1.2218,0
45308,7,7,8.26,9.67,1.67,5,True,10.51,2.51,4,True,8.96,0.86,0.38,0.9213,22
45309,7,7,8.35,8.84,3.84,4,True,8.61,3.61,4,True,7.56,0.83,2.38,1.2377,17
45310,7,7,7.14,7.44,7.44,3,False,7.57,7.57,3,False,6.92,0.81,3.78,1.06,19
45311,7,7,13.46,15.01,15.01,2,False,14.3,14.3,2,False,13.39,1.5,4.57,0.8429,1
45312,7,7,12.48,13.09,-9.91,3,False,14,-9,3,False,12.26,1,0.23,0.9227,27
45313,7,7,7.58,8.49,6.49,3,False,8.86,6.86,3,False,8.1,0.99,2.71,1.0736,11
45314,7,7,7.84,8.55,1.55,5,True,8.52,1.52,5,True,7.73,0.58,2.72,0.9266,0
45315,7,7,7.08,7.8,7.8,3,False,8,8,3,False,7.08,1.04,1.85,1.035,1
45316,7,7,6.73,7.38,7.38,3,False,6.87,6.87,3,False,5.87,0.7,2.13,0.8958,19
45317,7,7,6.17,7.03,0.03,5,True,7.25,0.25,5,True,6.75,0.5,1.76,1.0169,5
45318,7,7,15.37,16.6,14.6,2,False,18.03,16.03,2,False,15.85,1.06,4.45,1.0883,9
45319,7,7,15.2,17.05,5.05,3,False,18.25,6.25,3,False,16.45,1.2,0.8,1.0735,8
45320,7,7,8.66,9.41,0.41,5,True,9.69,0.69,5,True,8.42,0.71,4.62,1.2675,20
45321,7,7,7.91,8.14,-9.86,3,False,7.71,-10.29,3,False,7.06,0.6,2.53,0.7489,18
45322,7,7,7.82,8.5,8.5,3,False,8.89,8.89,3,False,7.67,1.13,3.23,0.998,7
45323,7,7,7.49,8.34,-16.66,2,False,8.44,-16.56,2,False,7.82,0.8,2.67,0.969,18
45324,7,7,8.51,8.39,8.39,3,False,8.95,8.95,3,False,7.62,0.88,4.66,0.7524,12
45325,7,7,17.08,18.21,18.21,2,False,18.58,18.58,2,False,16.4,2.2,0.2,0.9045,9
45326,7,7,14.08,14.92,9.92,3,False,16.2,11.2,2,False,14.45,0.91,1.68,0.9213,25
45327,7,7,7.41,7.83,7.83,3,False,8.3,8.3,3,False,7.44,0.94,4.43,0.8705,9
45328,7,7,9.2,8.86,8.86,3,False,9.46,9.46,3,False,8.1,1,2.07,0.9215,0
45329,7,7,6.36,6.74,6.74,3,False,6.98,6.98,3,False,6.5,0.72,2.15,1.0342,3
45330,7,7,8.85,10.47,-1.53,5,True,12.13,0.13,5,True,10.51,1.44,3.24,1.2958,8
45331,7,7,8.7,9.47,9.47,3,False,9.4,9.4,3,False,8.6,1.34,0.42,1.0497,6
45332,7,7,17.5,18.98,-12.02,3,False,20.14,-10.86,3,False,17.97,2.67,4.47,1.2107,2
45333,7,7,18.27,17.78,10.78,2,False,17.56,10.56,2,False,15.49,1.6,3.53,1.1584,22
45334,7,7,7.77,8.18,-5.82,3,False,8.11,-5.89,3,False,7.12,0.44,2.59,0.9456,24
45335,7,7,8.45,8.47,8.47,3,False,8.61,8.61,3,False,7.39,0.71,3.11,0.7672,29
45336,7,7,7.03,7.83,-14.17,2,False,8.48,-13.52,2,False,7.41,1.02,4.33,1.0995,28
45337,7,7,9.77,10.36,10.36,2,False,10.93,10.93,2,False,10.23,0.81,4.4,0.9966,7
45338,7,7,9.51,9.6,9.6,3,False,9.28,9.28,3,False,8.52,1.14,3.03,1.0084,7
45339,7,7,15.47,16.88,6.88,3,False,17.57,7.57,3,False,16.27,1.66,1.35,0.7684,5
45340,7,7,12.53,13.12,9.12,3,False,13.99,9.99,3,False,12.58,1.47,0.83,1.1585,18
45341,7,7,8.52,8.85,3.85,4,True,9.02,4.02,4,True,7.87,0.63,4.24,1.2147,24
45342,7,7,6.73,7.32,1.32,5,True,7.63,1.63,5,True,6.91,0.66,4.32,1.1286,25
45343,7,7,8.13,8.74,7.74,3,False,9.37,8.37,3,False,8.11,0.63,2.26,0.7614,14
45344,7,7,7.96,9.03,6.03,3,False,10.29,7.29,3,False,9.62,1.13,2.41,1.2122,29
45345,7,7,7.86,8.65,8.65,3,False,8.91,8.91,3,False,7.8,0.95,2.34,0.792,7
45346,7,7,15.25,16.42,16.42,2,False,16.96,16.96,2,False,15.69,2.1,1.74,1.1735,27
45347,7,7,11.69,12.63,12.63,2,False,12.96,12.96,2,False,11.8,1.34,2.35,1.1738,11
45348,7,7,8.64,9.08,5.08,3,False,9.21,5.21,3,False,8.4,1.14,0.06,1.0164,29
45349,7,7,7.96,8.53,8.53,3,False,8.77,8.77,3,False,7.99,0.45,4.81,0.8779,5
45350,7,7,9.27,10.08,10.08,2,False,11.13,11.13,2,False,10.44,0.79,2.17,1.2421,14
45351,7,7,6.8,6.64,2.64,4,True,6.55,2.55,4,True,5.98,0.54,4.62,1.102,1
45352,7,7,8.26,9.02,9.02,3,False,9.32,9.32,3,False,8.35,1.33,0.59,0.8414,16
45353,7,7,11.71,13.07,2.07,4,True,14.69,3.69,4,True,12.71,1.34,1.11,0.9803,5
45354,7,7,15.97,17.33,5.33,3,False,17.8,5.8,3,False,16.24,2.47,3.72,0.8688,13
45355,7,7,9.55,9.81,9.81,3,False,10.07,10.07,2,False,8.77,0.65,4.82,1.2143,28
45356,7,7,7.98,8.32,8.32,3,False,8.95,8.95,3,False,7.96,1.27,3.59,0.7194,6
45357,7,7,9.63,10.29,10.29,2,False,9.96,9.96,3,False,9.3,1.17,3.55,1.0195,10
45358,7,7,6.32,6.6,-6.4,3,False,7.27,-5.73,3,False,6.2,0.96,0.5,0.889,19
45359,7,7,6.97,7.62,4.62,4,True,7.67,4.67,4,True,7.24,1.13,1.26,1.0407,24
45360,7,7,15.49,16.85,16.85,2,False,17.11,17.11,2,False,15.78,1.53,0.27,1.1896,21
45361,7,7,16.73,18.53,14.53,2,False,19.19,15.19,2,False,16.71,2.77,2.73,1.2476,2
45362,7,7,9.1,9.4,9.4,3,False,9.53,9.53,3,False,8.36,0.59,3.47,1.1747,24
45363,7,7,8.18,8.12,-8.88,3,False,7.76,-9.24,3,False,7.25,0.81,0.12,1.1029,0
45364,7,7,9.3,9.47,9.47,3,False,9.87,9.87,3,False,8.79,1.05,4.93,1.0618,16
45365,7,7,7.54,7.8,-5.2,3,False,7.28,-5.72,3,False,6.28,1.07,2.52,1.162,4
45366,7,7,7.2,7.87,7.87,3,False,8.31,8.31,3,False,7.46,0.97,1.08,0.9411,10
45367,7,7,17.85,18.44,7.44,3,False,17.74,6.74,3,False,16.1,2.21,4.69,0.8237,14
45368,7,7,15.27,16.08,16.08,2,False,16.98,16.98,2,False,14.76,2.19,0.76,1.2283,20
45369,7,7,7.88,8.59,-13.41,2,False,8.28,-13.72,2,False,7.62,1.04,0.29,0.9602,1
45370,7,7,6.83,7.71,-0.29,5,True,8.51,0.51,5,True,7.74,1.27,1.88,0.7595,0
45371,7,7,8.49,9.06,-3.94,4,True,9.7,-3.3,4,True,8.51,1.22,0.26,1.27,9
45372,7,7,9.2,9.2,4.2,4,True,8.87,3.87,4,True,8.17,0.74,3.52,1.2586,4
45373,7,7,9.05,9.68,8.68,3,False,10.38,9.38,3,False,8.88,1.23,4.07,0.9265,24
45374,7,7,15.76,16.7,-10.3,3,False,17.29,-9.71,3,False,15.22,2.46,0.93,1.1701,25
45375,7,7,17.61,18.87,-5.13,4,True,17.61,-6.39,4,True,15.63,1.67,4.7,0.9659,15
45376,7,7,10.11,10.48,9.48,3,False,10.57,9.57,3,False,9.01,0.97,4.82,1.1165,6
45377,7,7,8.51,9.33,-5.67,3,False,9.09,-5.91,3,False,8.42,0.65,4.94,1.0735,2
45378,7,7,7,7.33,7.33,3,False,7.35,7.35,3,False,6.75,0.97,0.89,1.245,14
45379,7,7,9.3,10.64,1.64,5,True,10.98,1.98,5,True,9.47,0.71,1.43,0.8055,12
45380,7,7,7.04,7.21,-5.79,3,False,6.98,-6.02,3,False,6.26,0.81,2.54,1.117,11
45381,7,7,13.7,15.29,15.29,2,False,15.19,15.19,2,False,13.6,1.16,4.59,0.971,12
45382,7,7,16.19,16.56,11.56,2,False,16.09,11.09,2,False,14.97,2.28,2.29,1.071,29
45383,7,7,7.05,8.09,-9.91,3,False,8.22,-9.78,3,False,7.68,0.43,1.47,0.836,4
45384,7,7,8.02,8.78,8.78,3,False,9.19,9.19,3,False,8.38,1.07,1.94,1.2348,19
45385,7,7,6.6,7.23,-10.77,3,False,7.64,-10.36,3,False,7.05,0.8,0.61,0.7459,16
45386,7,7,8.25,8.68,8.68,3,False,8.38,8.38,3,False,7.23,0.66,0.8,0.8394,10
45387,7,7,6.65,7.15,0.15,5,True,6.98,-0.02,5,True,6.5,0.64,4.36,1.2787,11
45388,7,7,11.65,12.21,-1.79,5,True,12.34,-1.66,5,True,11.37,1.49,2.95,1.054,19
45389,7,7,16.95,18.7,18.7,2,False,17.48,17.48,2,False,16.05,2.19,0.12,0.7915,10
45390,7,7,6.49,7.07,7.07,3,False,7.45,7.45,3,False,6.43,0.72,3.85,0.9924,22
45391,7,7,7.36,7.71,7.71,3,False,7.65,7.65,3,False,7.14,0.43,4.95,0.8825,23
45392,7,7,6.74,7.11,2.11,4,True,8.01,3.01,4,True,7.25,0.95,4.85,0.7972,19
45393,7,7,7.34,7.25,2.25,4,True,7.69,2.69,4,True,6.79,0.62,2.04,1.235,19
45394,7,7,6.83,7.49,-1.51,5,True,8,-1,5,True,7.54,1.06,1,0.7762,27
45395,7,7,14.27,15.58,15.58,2,False,15.08,15.08,2,False,14.25,1.05,3.77,0.7408,12
45396,7,7,12.62,13.62,11.62,2,False,14.45,12.45,2,False,13.25,0.74,1.4,0.9218,1
45397,7,7,7.97,8.38,8.38,3,False,8.97,8.97,3,False,8.14,0.71,2.96,1.0917,10
45398,7,7,8.46,9.38,-10.62,3,False,9.3,-10.7,3,False,7.99,0.49,2.82,1.292,26
45399,7,7,9.3,10.09,-2.91,4,True,10.19,-2.81,4,True,8.93,1.24,0.89,1.1788,9
45400,7,7,8,8.32,8.32,3,False,8.09,8.09,3,False,7.66,0.72,1.89,0.9808,13
45401,7,7,6.84,7.21,7.21,3,False,7.35,7.35,3,False,6.87,1,1.14,1.2427,22
45402,7,7,17.35,19.1,19.1,2,False,20.87,20.87,1,False,18.66,2.5,0.35,1.1083,4
45403,7,7,14.5,15.18,15.18,2,False,16.2,16.2,2,False,14.78,1.53,3.88,1.0482,25
45404,7,7,6.98,7.06,-1.94,5,True,6.87,-2.13,4,True,6.13,0.59,2.65,0.7642,1
45405,7,7,7.54,8.03,2.03,4,True,8.22,2.22,4,True,7.38,0.49,1.29,0.8225,14
45406,7,7,8.63,9.43,3.43,4,True,10.28,4.28,4,True,9.52,0.98,4.74,1.1643,25
45407,7,7,8.7,9.09,6.09,3,False,8.64,5.64,3,False,7.97,1.08,3.5,1.2284,24
45408,7,7,7.32,8.13,8.13,3,False,8.5,8.5,3,False,7.34,0.46,2.74,1.1886,25
45409,7,7,12.86,13.58,13.58,2,False,13.74,13.74,2,False,12.79,0.84,1.28,1.0755,26
45410,7,7,15.3,16.15,-5.85,4,True,15.19,-6.81,4,True,13.83,0.77,2.46,0.8675,20
45411,7,7,8.15,8.92,0.92,5,True,9.77,1.77,5,True,9.13,1,2.78,1.253,14
45412,7,7,8.24,9.26,9.26,3,False,9.26,9.26,3,False,8.13,1.34,4.14,1.0395,2
45413,7,7,7.19,7.67,7.67,3,False,7.92,7.92,3,False,7.07,0.54,4.78,0.7064,15
45414,7,7,6.84,7.24,-4.76,4,True,7.77,-4.23,4,True,6.99,1.1,1.67,0.7402,24
45415,7,7,7.71,8.53,8.53,3,False,8.98,8.98,3,False,7.82,1.26,1.84,1.2779,17
45416,7,7,16.42,16.78,16.78,2,False,17.69,17.69,2,False,16.18,1.39,1.79,0.7637,21
45417,7,7,11.95,12.42,0.42,5,True,12.92,0.92,5,True,11.84,1.22,2.39,1.2766,29
45418,7,7,8.71,9.84,5.84,3,False,10.41,6.41,3,False,9.32,1.5,1.43,1.2014,12
45419,7,7,8.31,8.93,-4.07,4,True,8.64,-4.36,4,True,7.88,0.99,3.8,1.2877,28
45420,7,7,7.01,7.1,7.1,3,False,7.24,7.24,3,False,6.49,0.72,4.59,1.1341,1
45421,7,7,7.38,7.86,3.86,4,True,8.44,4.44,4,True,7.35,1.24,3.96,1.2122,0
45422,7,7,7.26,7.61,3.61,4,True,7.88,3.88,4,True,6.89,0.76,3.72,1.2454,12
45423,7,7,15.92,17.02,6.02,3,False,17.51,6.51,3,False,15.37,1.32,4.95,1.1109,23
45424,7,7,13.86,14.98,14.98,2,False,13.43,13.43,2,False,11.59,1.07,1.93,0.7823,23
45425,7,7,7.09,7.72,2.72,4,True,8.04,3.04,4,True,7.58,0.54,4.68,0.9415,13
45426,7,7,7.71,8.3,8.3,3,False,9.07,9.07,3,False,7.99,0.63,0.8,0.72,7
45427,7,7,11.1,12.05,-5.95,4,True,12.3,-5.7,4,True,10.55,1.44,4.24,0.7107,10
45428,7,7,6.68,7.45,-1.55,5,True,8.51,-0.49,5,True,7.67,0.61,4.79,1.2218,22
45429,7,7,9.62,10.72,5.72,3,False,11.25,6.25,3,False,9.77,1.65,3.98,0.7831,23
45430,7,7,14.4,15.61,-3.39,4,True,14.85,-4.15,4,True,13.57,2.2,2.78,1.0648,9
45431,7,7,12.79,14.46,-12.54,3,False,15.42,-11.58,3,False,13.54,0.8,4.37,1.0955,12
45432,7,7,8.92,9.82,-6.18,3,False,10,-6,3,False,9.41,1.18,3.84,0.812,15
45433,7,7,7.23,8.31,8.31,3,False,8.81,8.81,3,False,8.12,0.84,0.95,1.0734,24
45434,7,7,7.92,8.31,-3.69,4,True,8.81,-3.19,4,True,8.33,1.02,1.54,1.1731,14
45435,7,7,7.21,7.81,7.81,3,False,7.62,7.62,3,False,6.97,0.6,1.31,1.0456,0
45436,7,7,9.08,9.14,9.14,3,False,9.4,9.4,3,False,7.99,1.02,3.03,0.9634,29
45437,7,7,14.04,15.45,-2.55,5,True,15.4,-2.6,5,True,13.88,1.2,3.03,0.9314,18
45438,7,7,15.48,16.43,14.43,2,False,15.59,13.59,2,False,14.15,1.66,0.44,0.9697,0
45439,7,7,8.21,8.9,-8.1,3,False,8.82,-8.18,3,False,8.12,1.22,3.79,0.917,9
45440,7,7,8.48,9.77,-1.23,5,True,10.56,-0.44,5,True,9.97,1.51,3.17,0.7109,20
45441,7,7,8.98,9.86,-5.14,4,True,9.36,-5.64,3,False,8.33,0.88,4.6,0.8426,4
45442,7,7,7.99,8.37,8.37,3,False,9.57,9.57,3,False,8.2,1.09,4.65,0.7986,11
45443,7,7,6.45,7.07,-3.93,4,True,7.42,-3.58,4,True,6.75,0.45,0.89,0.7182,14
45444,7,7,14.81,15.98,-8.02,4,True,16.69,-7.31,4,True,14.76,2.03,2.98,1.2287,27
45445,7,7,11.81,12.46,-6.54,4,True,12.51,-6.49,4,True,11.57,1.35,1.32,1.1712,4
45446,7,7,9.08,9.89,-0.11,5,True,9.96,-0.04,5,True,9.4,1.26,4.63,1.2022,1
45447,7,7,9.01,10.05,6.05,3,False,9.83,5.83,3,False,9.11,1.4,4.69,1.1818,22
45448,7,7,8.88,9.71,1.71,5,True,10.21,2.21,4,True,8.76,1.12,3.6,1.1463,18
45449,7,7,6.56,7.06,7.06,3,False,7.38,7.38,3,False,6.92,0.58,0.38,1.1473,19
